,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
21922,ugly.but,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21923,though.glanced,VBN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21924,marathon,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.108
21925,900mhz,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21926,proso,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21927,landscaping.now,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21928,siding,NNS,1,1,1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,
21929,woodworking,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.082
21930,there.It,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21931,Pro.The,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21932,non-cartoonish,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21933,flooring,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21934,roofing,NN,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
21935,Esitmator,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21936,needs.learning,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21937,upgrading.I,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21938,disappointed.buy,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21939,hall,NNS,1,1,1.0,4,5.830597811193582e-06,6,0.6666666666666666,3.887065207462388e-06,0.796
21940,Siera,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21941,Arch,NNP,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21942,software.we,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21943,SF,NNP,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21944,dimensioning,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21945,rendering.i,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21946,shortcomming,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21947,house.I,NNP,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21948,MBram,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21949,32Meg,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21950,diamond,NN,1,1,1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,0.037
21951,preformance,NN,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,
21952,problems.like,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21953,Ideas,NNPS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21954,structural,JJ,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.799
21955,mow,VBN,1,1,1.0,1,1.4576494527983955e-06,11,0.09090909090909091,1.3251358661803597e-07,-0.79
21956,paper.the,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21957,sprikler,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21958,greenery,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.071
21959,software.Needless,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21960,Punch.Punch,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21961,textures.then,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21962,mulch,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.08
21963,easier.We,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21964,accurate.note,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21965,slate,NN,1,1,1.0,6,8.745896716790372e-06,6,1.0,8.745896716790372e-06,0.059
21966,bbq,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21967,homeowner,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.04
21968,velum,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21969,drafter,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21970,porch,NN,1,1,1.0,2,2.915298905596791e-06,6,0.3333333333333333,9.71766301865597e-07,0.128
21971,Professors,NNPS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21972,here.i,NN,1,1,1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,
21973,rewind,VB,1,1,1.0,2,2.915298905596791e-06,32,0.0625,1.8220618159979944e-07,-0.10
21974,want.in,VBP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21975,3cd,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21976,does,NN,1,1,1.0,2,2.915298905596791e-06,6,0.3333333333333333,9.71766301865597e-07,
21977,enroll,VBP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.738
21978,subscription.the,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21979,monthy,JJ,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
21980,DHTML,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21981,whithout,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21982,nav2004.i,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21983,expired.The,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21984,comupter,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
21985,Aptiva,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21986,550mhz,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21987,450mhz,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21988,a9,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21989,same.With,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21990,handled.Symantec,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
21991,marker,NNS,1,1,1.0,5,7.288247263991977e-06,9,0.5555555555555556,4.049026257773321e-06,0.039
21992,best.i,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21993,Sketcher,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21994,sketcher,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.067
21995,snazzy,JJ,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,0.9
21996,charcoal,NNS,1,1,1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,0.06
21997,container,NN,1,1,1.0,3,4.372948358395186e-06,8,0.375,1.6398556343981948e-06,0.026
21998,tablets.after,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
21999,amusingly,RB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.915
22000,comforting,JJ,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.371
22001,tool.if,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22002,recommend.so,VB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22003,hairness,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22004,berry,NNS,1,1,1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,0.783
22005,nozzle,NN,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,0.023
22006,scrapbooker,NNS,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22007,impasto,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.996
22008,gouache,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.072
22009,airbrush,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.072
22010,pastel,JJ,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,
22011,woodcut,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22012,sumi,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22013,smear,NN,1,1,1.0,1,1.4576494527983955e-06,9,0.1111111111111111,1.6196105031093282e-07,0.039
22014,turpentine,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.047
22015,canvas,NN,1,1,1.0,8,1.1661195622387164e-05,10,0.8,9.328956497909732e-06,0.077
22016,shine,VB,1,1,1.0,10,1.4576494527983954e-05,20,0.5,7.288247263991977e-06,0.067
22017,textured,JJ,1,1,1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,
22018,pebble,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22019,stylus,NN,1,1,1.0,4,5.830597811193582e-06,33,0.12121212121212122,7.067391286295252e-07,
22020,niche,NN,1,1,1.0,2,2.915298905596791e-06,5,0.4,1.1661195622387165e-06,0.789
22021,steps!anyhoo,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22022,Tabbycat,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22023,Champagne,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22024,rick,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22025,DOT,NNP,1,1,1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
22026,champagne,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.105
22027,kindest,JJS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.725
22028,RickP.S,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22029,heavenly.now,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22030,now.as,NNS,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22031,Intuos,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22032,6x8,NN,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
22033,yet!first,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22034,Watercolor,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22035,few.thank,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22036,ix,NN,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
22037,it.our,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22038,painterly,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.727
22039,XPMCE,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22040,others.Our,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22041,accomplishment,NN,1,1,1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,0.114
22042,levels.in,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22043,Pad,NNP,1,1,1.0,1,1.4576494527983955e-06,16,0.0625,9.110309079989972e-08,
22044,MacAddict,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22045,tipson,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22046,Publisher.Buy,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22047,Quark.Sure,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22048,haul.If,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22049,quark.if,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22050,competition.there,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22051,job.the,NN,1,1,1.0,4,5.830597811193582e-06,5,0.8,4.664478248954866e-06,
22052,tables.layers,NNS,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22053,handier.Also,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22054,designer.there,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22055,strengths.i,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22056,Anthony,NNP,1,1,1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,
22057,Trendl,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22058,catty,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.82
22059,sayer,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22060,haul.there,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22061,tabke,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22062,Trendleditor,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22063,publisher.sure,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22064,mock,JJ,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,-0.23
22065,with.our,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22066,deffinately,RB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22067,defacto,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22068,dtp,NN,1,1,1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,
22069,lowend,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22070,Youth,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22071,Publication,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22072,thougth,VBP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22073,pages.adobe,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22074,pre-press,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22075,Prepress,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22076,itelligent,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22077,Newsletter,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22078,gasp,VBP,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,-0.78
22079,ripablity,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22080,setter,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22081,skimp,VB,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,0.722
22082,infinite.it,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22083,acs,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22084,acceptably,RB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22085,esata,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.054
22086,3gbp,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22087,transfer.this,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22088,softwear,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22089,simulator.this,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22090,B.N.,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22091,Fe,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22092,thristy,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22093,it.Tunnels,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22094,singnal,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22095,depot,NN,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,0.123
22096,relax,VBG,1,1,1.0,2,2.915298905596791e-06,9,0.2222222222222222,6.478442012437313e-07,0.819
22097,sounds.like,VBD,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22098,settings.it,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
22099,relaxing.it,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22100,preamp,NN,1,1,1.0,3,4.372948358395186e-06,17,0.17647058823529413,7.716967691285623e-07,0.028
22101,9v,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
22102,sensivity.other,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22103,acoustic,JJ,1,1,1.0,4,5.830597811193582e-06,7,0.5714285714285714,3.331770177824904e-06,0.911
22104,stringed,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22105,tonal,JJ,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,-0.72
22106,howl,NNS,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,-0.62
22107,phantom,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,-0.77
22108,mike,NN,1,1,1.0,5,7.288247263991977e-06,11,0.45454545454545453,3.3128396654508986e-06,
22109,spurious,JJ,1,1,1.0,2,2.915298905596791e-06,5,0.4,1.1661195622387165e-06,-0.86
22110,condenser,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22111,limiter,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22112,Comption,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22113,saye,VBZ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22114,biography,NNS,1,1,1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,0.786
22115,Boolean,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22116,Concordance,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22117,BibleSoft,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22118,satistfy,VBN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22119,niv,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22120,impostor,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.64
22121,burgundy,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22122,Jesus,NNP,1,1,1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,
22123,NotePad,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22124,awestruck,JJ,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.356
22125,Solomon,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22126,king,NNS,1,1,1.0,6,8.745896716790372e-06,19,0.3157894736842105,2.7618621210916963e-06,0.074
22127,-14,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22128,designation,NN,1,1,1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,0.107
22129,International,NNP,1,1,1.0,2,2.915298905596791e-06,7,0.2857142857142857,8.32942544456226e-07,
22130,Studies,NNPS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22131,Booklets,NNPS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22132,Salvation,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22133,Army,NNP,1,1,1.0,3,4.372948358395186e-06,6,0.5,2.186474179197593e-06,
22134,Thrift,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22135,enrich,VB,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.813
22136,expertly,RB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.287
22137,Matthew,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22138,Gospels,NNPS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22139,flowing,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.65
22140,Jimmy,NNP,1,1,1.0,12,1.7491793433580745e-05,12,1.0,1.7491793433580745e-05,
22141,submarine,NN,1,1,1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,-0.07
22142,Goddard,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22143,definetly,RB,1,1,1.0,4,5.830597811193582e-06,6,0.6666666666666666,3.887065207462388e-06,-0.03
22144,Watning,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22145,nonfrustrating,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22146,nonviolent,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.87
22147,hamburger,NNS,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.03
22148,Neutron,NNP,1,1,1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,
22149,Truck,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22150,soccer,NN,1,1,1.0,1,1.4576494527983955e-06,5,0.2,2.915298905596791e-07,0.848
22151,nuture,VB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22152,reeaally,RB,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22153,Negatron,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22154,much!especialy,JJ,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22155,Starcraft,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22156,weeks.It,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22157,funner,JJR,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22158,Sarah,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22159,baseball,NN,1,1,1.0,1,1.4576494527983955e-06,5,0.2,2.915298905596791e-07,-0.10
22160,looooooooooove,VBP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22161,Maisy,NNP,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22162,Playhouse,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22163,well.May,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22164,Crayola,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22165,speedy,JJ,1,1,1.0,6,8.745896716790372e-06,14,0.42857142857142855,3.7482414500530164e-06,0.08
22166,CD.Requirements,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22167,realisation,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22168,itself.i,NN,1,1,1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
22169,bundling.if,NN,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22170,shuttlee,VBG,1,1,1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
22171,scarcity,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.67
22172,jamgrid,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22173,Orchestrator,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22174,JamGrid,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22175,remix,NN,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
22176,30,NNP,1,1,1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
22177,usephonic,VBP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22178,Editionat,NNP,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22179,incognito,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22180,Bravo,NNP,2,2,1.0,4,5.830597811193582e-06,7,0.5714285714285714,3.331770177824904e-06,
22181,preferable,JJ,1,1,1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,-0.78
22182,it.learning,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
22183,steps.first,NN,1,1,1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
