,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
20840,malfunctioning,JJ,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.72
20841,z5000,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20842,wo,NN,-1,1,-1.0,2,3.6061116380040892e-06,9,0.2222222222222222,8.013581417786864e-07,
20843,MOTHER,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20844,BOARD,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20845,FRY,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20846,FIRST,NNP,-1,1,-1.0,3,5.409167457006134e-06,14,0.21428571428571427,1.1591073122156e-06,
20847,replicator,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20848,jvp,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20849,xlpv310,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20850,MiniDisc,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20851,MD,NNP,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
20852,Diablotek,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20853,elsewear,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20854,100pack,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20855,ratee,VBG,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20856,nuisance.The,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20857,c399832,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20858,store.file,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20859,airwave,NNS,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20860,guatemala,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20861,Pyle,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20862,Opteka,NNP,-2,2,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
20863,Camedia,NNP,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
20864,scene.unfortunately,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20865,scene.and,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20866,used.other,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20867,pcv,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20868,l552,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20869,27x,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20870,dew,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.048
20871,pv,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20872,l424,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20873,Visa,NNP,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
20874,Repair,NNP,-1,1,-1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,
20875,Emptor,NNP,-1,1,-1.0,3,5.409167457006134e-06,5,0.6,3.2455004742036804e-06,
20876,Guard,NNP,-1,1,-1.0,4,7.2122232760081784e-06,14,0.2857142857142857,2.0606352217166225e-06,
20877,dimple,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.03
20878,mechanism.several,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20879,exorbitantly,RB,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20880,srewdriver,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20881,would.not,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20882,detached,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.63
20883,be.however,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20884,item.i,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20885,lotion,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.046
20886,camera.then,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20887,f22,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20888,looping,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
20889,latent,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.97
20890,observable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.869
20891,model.amazon,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20892,compound,VBN,-1,1,-1.0,3,5.409167457006134e-06,6,0.5,2.704583728503067e-06,0.719
20893,refund.one,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20894,expired.my,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20895,goes.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20896,Bachelors,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20897,Degree,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20898,Fine,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20899,painting,NN,-1,1,-1.0,2,3.6061116380040892e-06,38,0.05263157894736842,1.8979534936863626e-07,0.101
20900,Reykjavik,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20901,soapbox,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20902,climbing.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20903,flickr,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20904,Iceland,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20905,cranium,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.943
20906,it.What,NNP,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,
20907,chronological,JJ,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.802
20908,"me,",NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20909,AF,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20910,twilight,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.069
20911,Ferrari,NNP,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
20912,Geo,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20913,covet,VBN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,-0.33
20914,vignetting,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20915,rainbow,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.058
20916,streetlight,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.787
20917,Dust,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20918,sealing,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20919,miraculously,RB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.803
20920,"zombie.lesson,",NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20921,come!i,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20922,bunches!now,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20923,Hummers,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20924,actuality,NN,-1,1,-1.0,4,7.2122232760081784e-06,8,0.5,3.6061116380040892e-06,0.208
20925,stoic,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.88
20926,Jesus,NNP,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,
20927,Judas.Well,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20928,overdue,JJ,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.74
20929,predecessor.canon,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20930,THANKS.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20931,sadden,VBZ,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.95
20932,censor,VB,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.77
20933,buff,NN,-1,1,-1.0,1,1.8030558190020446e-06,7,0.14285714285714285,2.575794027145778e-07,-0.64
20934,d300,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20935,Samy,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20936,charged.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20937,casio,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20938,flower,NNS,-1,1,-1.0,3,5.409167457006134e-06,29,0.10344827586206896,5.595690472764966e-07,0.041
20939,focus.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20940,Exilim,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20941,Cannon.in,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20942,IT,NNP,-1,1,-1.0,1,1.8030558190020446e-06,12,0.08333333333333333,1.502546515835037e-07,
20943,YEAR,NNP,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
20944,BIKE,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20945,ASKED,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20946,DOLLARS,NNPS,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
20947,ITS,NNP,-1,1,-1.0,1,1.8030558190020446e-06,14,0.07142857142857142,1.287897013572889e-07,
20948,DESTINATION,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20949,d40,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
20950,investment.casio,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20951,Keyboards,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20952,adaptor.when,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20953,stero,NN,-1,1,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,
20954,adaptor.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20955,ears.It,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20956,earphones.So,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20957,Eeeee,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20958,Kindda,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20959,naaa,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20960,them.Ever,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20961,suave?well,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20962,shinny,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.028
20963,feet.could,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20964,earphones?i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20965,ears.Although,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20966,equation,NN,-1,1,-1.0,1,1.8030558190020446e-06,12,0.08333333333333333,1.502546515835037e-07,0.908
20967,ceramic,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.619
20968,intrude,VBG,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.80
20969,canal.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20970,gasket,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20971,retirement,NN,-1,1,-1.0,1,1.8030558190020446e-06,9,0.1111111111111111,2.003395354446716e-07,0.785
20972,bothdisappoint,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20973,outto,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20974,backgroud.My,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20975,feltlucky,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20976,camera.Also,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20977,sony.i,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20978,opion,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20979,n1,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20980,emergencly,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20981,inelegantly,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20982,Maximo,NNP,-1,1,-1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
20983,possible.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20984,performance-wise,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20985,headphones.overall,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20986,hussle,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20987,quantify,VB,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.025
20988,4s,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20989,HD650,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20990,item.the,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20991,phone.it,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
20992,not.it,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20993,crinkly,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.104
20994,settable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20995,Chamberlain,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20996,intercom,NN,-1,1,-1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
20997,voltmeter,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20998,6v,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
20999,product.pros,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
21000,Garmin.Don,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21001,WorldNav,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21002,products.check,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21003,worldnav3300gps.blogspot,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21004,Teletype,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21005,it.Have,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21006,reached.am,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21007,IPaQ,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21008,hx4705,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21009,ac.hp,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21010,years.not,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21011,hx2495b,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21012,multitudinous,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21013,raiser,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
21014,Spec,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21015,same.Check,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21016,squat,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
21017,junk.caution,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21018,Man,NNP,-1,1,-1.0,1,1.8030558190020446e-06,6,0.16666666666666666,3.005093031670074e-07,
21019,Patch,NNP,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
21020,Dan,NNP,-1,1,-1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,
21021,DC3400,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21022,Datafab,NNP,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
21023,wouuld,VBP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
21024,neophyte,JJ,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.86
21025,Success,NNP,-1,1,-1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,
21026,kludge,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
21027,OfficeJet,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21028,DATAFAB,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21029,failed,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
21030,disabled.another,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21031,red.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21032,was.this,VBZ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21033,read.what,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21034,dawn,VBZ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.044
21035,xyzzy,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21036,happens.so,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21037,unappreciated,JJ,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.76
21038,DCP,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21039,110c,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21040,same.In,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21041,fairness,NN,-1,1,-1.0,2,3.6061116380040892e-06,13,0.15384615384615385,5.54786405846783e-07,0.073
21042,curtain,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.045
21043,re-stock,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21044,NIB,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21045,re-manufacture,VBN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21046,principle,NN,-1,1,-1.0,2,3.6061116380040892e-06,23,0.08695652173913043,3.1357492504383384e-07,0.142
21047,STRATITEC,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21048,overfill,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21049,well.start,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21050,cellophane,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,0.683
21051,nicely.color,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21052,trickier,JJR,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.07
21053,toothpick,NN,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,-0.74
21054,5dmark11,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21055,incliment,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21056,spacing,NN,-1,1,-1.0,1,1.8030558190020446e-06,8,0.125,2.2538197737525558e-07,
21057,580ex,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21058,Radius,NNP,-5,5,-1.0,12,2.1636669828024536e-05,12,1.0,2.1636669828024536e-05,
21059,OPTODISC,NNP,-1,1,-1.0,10,1.8030558190020446e-05,10,1.0,1.8030558190020446e-05,
21060,optodisc,NN,-1,1,-1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
21061,chinsy,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21062,et,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21063,cetera,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21064,od,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
21065,work.All,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21066,sorely.ac,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21067,fame,NN,-1,1,-1.0,3,5.409167457006134e-06,7,0.42857142857142855,2.3182146244312e-06,0.894
21068,voodoo,NN,-1,1,-1.0,7,1.2621390733014313e-05,9,0.7777777777777778,9.81663723678891e-06,0.804
21069,geforce3,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21070,performance!also,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21071,well.Finally,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21072,devloper,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21073,Renegades,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21074,MoHAA,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21075,sof2,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21076,nVidia,NNP,-1,1,-1.0,6,1.0818334914012268e-05,9,0.6666666666666666,7.2122232760081784e-06,
21077,creator,NN,-1,1,-1.0,1,1.8030558190020446e-06,55,0.01818181818181818,3.2782833072764444e-08,0.851
21078,framerate.voodoo,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21079,Phrophet,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21080,Freespace,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21081,Tachyon,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21082,Homeworld,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
21083,Voodoo,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
21084,hazy,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.09
21085,alaize,VBG,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21086,galactic,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.744
21087,Starlancer,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21088,700mhz,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
21089,Abit,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21090,VSA,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
21091,24mb,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
